,CORN,COW.TO,CPER,GLD,USO,USO_mom_1m,USO_mom_3m,USO_mom_12m,GLD_mom_1m,GLD_mom_3m,GLD_mom_12m,CPER_mom_1m,CPER_mom_3m,CPER_mom_12m,CORN_mom_1m,CORN_mom_3m,CORN_mom_12m,COW.TO_mom_1m,COW.TO_mom_3m,COW.TO_mom_12m,CORN_ewma_1w_ewma_1m,CORN_ewma_1m,COW.TO_ewma_1w_ewma_1m,COW.TO_ewma_1m,CPER_ewma_1w_ewma_1m,CPER_ewma_1m,GLD_ewma_1w_ewma_1m,GLD_ewma_1m,USO_ewma_1w_ewma_1m,USO_ewma_1m,CORN_ewma_1w_1w,CORN,COW.TO_ewma_1w_1w,COW.TO,CPER_ewma_1w_1w,CPER,GLD_ewma_1w_1w,GLD,USO_ewma_1w_1w,USO,CORN_vol_1m,CORN_vol_3m,COW.TO_vol_1m,COW.TO_vol_3m,CPER_vol_1m,CPER_vol_3m,GLD_vol_1m,GLD_vol_3m,USO_vol_1m,USO_vol_3m,USD_Index,WTI_Oil,Copper_Spot,VIX,MOVE
2020-02-21,14.199999809265137,42.329071044921875,16.309999465942383,154.6999969482422,89.27999877929688,-0.06218485670922724,,,0.05388653194288717,,,-0.06264368830371037,,,-0.0385917827239417,,,-0.034676715397186864,,,-0.003582483498239961,-0.0016855570264212845,-0.0028392406688811656,-0.001649632600796517,-0.00017267032811534797,-0.0008350308419437412,0.008537035582967253,0.0038252330025968337,0.0030379244842938034,0.0004911256886341863,-0.003582483498239961,-0.003582483498239961,-0.0028392406688811656,-0.0028392406688811656,-0.00017267032811534797,-0.00017267032811534797,0.008537035582967253,0.008537035582967253,0.0030379244842938034,0.0030379244842938034,0.11909639919805497,,0.15258373724868465,,0.18946957216987556,,0.1037016459419422,,0.27597573587764956,,117.0456,53.36,5687.75,17.079999923706055,74.54000091552734
2020-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0456,53.36,5687.75,,
2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0456,53.36,5687.75,,
2020-02-24,14.050000190734863,41.43522644042969,16.1200008392334,156.08999633789062,85.91999816894531,-0.07890223742139546,,,0.06097064653623807,,,-0.05950983586563363,,,-0.05514456631708231,,,-0.04926926223897787,,,-0.0059094412507073564,-0.00251961038431742,-0.008931685093965589,-0.003478516688802633,-0.003998185667959575,-0.0018510040418078316,0.008686400039165045,0.004309996125459135,-0.01051952853532573,-0.003090701841357556,-0.0059094412507073564,-0.0059094412507073564,-0.008931685093965589,-0.008931685093965589,-0.003998185667959575,-0.003998185667959575,0.008686400039165045,0.008686400039165045,-0.01051952853532573,-0.01051952853532573,0.11843106849511567,,0.1663675908018635,,0.18718536759606177,,0.10607572502154584,,0.2956693117870979,,117.401,51.36,5687.75,25.030000686645508,86.91999816894531
2020-02-25,14.039999961853027,39.99686050415039,16.040000915527344,153.3000030517578,83.19999694824219,-0.09011379345100268,,,0.035950854695346424,,,-0.047505892506634395,,,-0.04163820290518494,,,-0.07419744974963449,,,-0.004176880322680527,-0.002350280646106777,-0.017525659832829135,-0.006404106618891261,-0.004319715265140135,-0.002142463578721735,-0.00016715624061319388,0.0022321391620661094,-0.017565478028098772,-0.005766358366933498,-0.004176880322680527,-0.004176880322680527,-0.017525659832829135,-0.017525659832829135,-0.004319715265140135,-0.004319715265140135,-0.00016715624061319388,-0.00016715624061319388,-0.017565478028098772,-0.017565478028098772,0.11001456706552103,,0.1998954953821616,,0.17970858071707332,,0.12731529505328715,,0.3064886290643434,,117.2417,49.78,5687.75,27.850000381469727,87.37999725341797
2020-02-26,14.0,39.86329650878906,16.06999969482422,153.97000122070312,81.5199966430664,-0.08198205133448244,,,0.03342503217618553,,,-0.014110402024644864,,,-0.03381640985908396,,,-0.051112793998267514,,,-0.0037342535049600775,-0.0023968641864625033,-0.01279689292027358,-0.006117840175917497,-0.0022563937638752137,-0.0017676510574907974,0.0013453972467589107,0.0024318758342916453,-0.0184410895638847,-0.0071138332632228775,-0.0037342535049600775,-0.0037342535049600775,-0.01279689292027358,-0.01279689292027358,-0.0022563937638752137,-0.0022563937638752137,0.0013453972467589107,0.0013453972467589107,-0.0184410895638847,-0.0184410895638847,0.1052158882061586,,0.17986039021787484,,0.14359441413665838,,0.12635389306172654,,0.2991102759019213,,117.4048,48.67,5687.75,27.559999465942383,87.0
2020-02-27,13.760000228881836,39.76055908203125,16.010000228881836,154.0,78.23999786376953,-0.13066669040256074,,,0.04293644982156741,,,-0.011728427475897307,,,-0.05688827381943751,,,-0.06159068738557416,,,-0.008203783207679418,-0.003770800234529006,-0.00939034269271897,-0.005787949971708212,-0.0027488065935102157,-0.0019508286272481735,0.0009618765196556295,0.0022234426582035897,-0.025705897930483865,-0.01019990000517103,-0.008203783207679418,-0.008203783207679418,-0.00939034269271897,-0.00939034269271897,-0.0027488065935102157,-0.0027488065935102157,0.0009618765196556295,0.0009618765196556295,-0.025705897930483865,-0.025705897930483865,0.11334518236751391,,0.17536512199093532,,0.14267408788168212,,0.12060132079432313,,0.3171039850524866,,117.3686,47.17,5687.75,39.15999984741211,92.58999633789062
2020-02-28,13.760000228881836,38.07561492919922,15.880000114440918,148.3800048828125,75.5999984741211,-0.15322581196481866,,,-0.0005388779970142421,,,-0.014276876920964021,,,-0.05559365016528606,,,-0.10331475393223666,,,-0.005469188557809089,-0.003420254940114003,-0.020385987843716664,-0.009189407215182804,-0.004539181917208129,-0.0025243276330869234,-0.011523241711665879,-0.001375802165313709,-0.028384706998792062,-0.012388476853707813,-0.005469188557809089,-0.005469188557809089,-0.020385987843716664,-0.020385987843716664,-0.004539181917208129,-0.004539181917208129,-0.011523241711665879,-0.011523241711665879,-0.028384706998792062,-0.028384706998792062,0.11365605990469095,,0.2209095164606531,,0.14408334440243353,,0.17901625285700745,,0.33092215979633155,,117.6573,44.83,5687.75,40.11000061035156,109.66999816894531
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.6573,44.83,5687.75,,
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.6573,44.83,5182.63181818182,,
2020-03-02,14.010000228881836,39.606449127197266,16.350000381469727,149.1999969482422,79.36000061035156,-0.1046931277436427,,,0.004916789395414067,,,0.02187502384185791,,,-0.026407234563913362,,,-0.06726342706402222,,,0.002410076219498752,-0.0014174014558035782,-0.00018895478662339074,-0.00460695221245024,0.006839544051937662,0.0004556492131226731,-0.005840061597208217,-0.0007354767832982982,-0.002344643430423042,-0.006625079178667904,0.002410076219498752,0.002410076219498752,-0.00018895478662339074,-0.00018895478662339074,0.006839544051937662,0.006839544051937662,-0.005840061597208217,-0.005840061597208217,-0.002344643430423042,-0.002344643430423042,0.12910569630476262,,0.2708340734149127,,0.17608573485657628,,0.18002436953242945,,0.38613505014626087,,116.8148,46.78,5182.63181818182,33.41999816894531,104.88999938964844
2020-03-03,14.149999618530273,39.031105041503906,16.190000534057617,153.88999938964844,79.12000274658203,-0.08763835755466642,,,0.03053637917819585,,,0.025982307225884016,,,-0.018724026098137503,,,-0.07656780551676501,,,0.004937657085454555,-0.0003608151794524284,-0.00496814515324614,-0.00552550460069377,0.001297721424940823,-0.0004927203054778738,0.006584737221324434,0.002243447374569092,-0.002571151165020319,-0.006291634703783955,0.004937657085454555,0.004937657085454555,-0.00496814515324614,-0.00496814515324614,0.001297721424940823,0.001297721424940823,0.006584737221324434,0.006584737221324434,-0.002571151165020319,-0.002571151165020319,0.13446830620189182,,0.27366223137928575,,0.17237280851587103,,0.209405697927046,,0.38135264788826934,,116.4958,47.27,5182.63181818182,36.81999969482422,102.97000122070312
2020-03-04,14.260000228881836,40.06877899169922,16.190000534057617,154.16000366210938,78.87999725341797,-0.06005720955070759,,,0.03909411585263323,,,0.027936541844927998,,,-0.0062717874700622955,,,-0.06810046972082207,,,0.005883069726992803,0.0003911873491545236,0.005549843659569702,-0.0025570155838403456,0.00086514760503581,-0.0004471714278356956,0.00497466735025617,0.002198249844701178,-0.0027252462342661076,-0.005990434862762244,0.005883069726992803,0.005883069726992803,0.005549843659569702,0.005549843659569702,0.00086514760503581,0.00086514760503581,0.00497466735025617,0.00497466735025617,-0.0027252462342661076,-0.0027252462342661076,0.13684312393553438,,0.28433832561623007,,0.17205653094921916,,0.20736856212809432,,0.3672967786745281,,116.7799,46.78,5182.63181818182,31.989999771118164,89.58999633789062
2020-03-05,14.15999984741211,38.64068603515625,16.049999237060547,157.49000549316406,76.87999725341797,-0.07950191159639697,,,0.07553106174000424,,,0.0037523118699949176,,,-0.0207469011025887,,,-0.10940096995530046,,,0.001584496621413465,-0.00029220183243984326,-0.008180451153448655,-0.005610738307545329,-0.002305699313960089,-0.0012040685498846465,0.010516760152154914,0.003989158099236961,-0.010268487776561794,-0.007777820869855599,0.001584496621413465,0.001584496621413465,-0.008180451153448655,-0.008180451153448655,-0.002305699313960089,-0.002305699313960089,0.010516760152154914,0.010516760152154914,-0.010268487776561794,-0.010268487776561794,0.1355665880747642,,0.30167688111400387,,0.16763461671764385,,0.21062855389949683,,0.37559394356678955,,116.7913,45.9,5182.63181818182,39.619998931884766,96.95999908447266
2020-03-06,14.020000457763672,37.44890213012695,16.010000228881836,157.5500030517578,69.83999633789062,-0.18411217777059996,,,0.0746197557865218,,,-0.01476921668419473,,,-0.02841301723777856,,,-0.14616994314470577,,,-0.002239323182042569,-0.0011765858681608836,-0.01573454124746,-0.007936462027824746,-0.0023678495969642723,-0.0013227957213837926,0.007138160412758193,0.003656577441538042,-0.03736942387270451,-0.01550137045018204,-0.002239323182042569,-0.002239323182042569,-0.01573454124746,-0.01573454124746,-0.0023678495969642723,-0.0023678495969642723,0.007138160412758193,0.007138160412758193,-0.03736942387270451,-0.03736942387270451,0.13903057385359144,,0.30797693274149157,,0.1573101902786064,,0.21076717097647726,,0.4690384938727386,,116.7132,41.14,5182.63181818182,41.939998626708984,125.20999908447266
2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.7132,41.14,5182.63181818182,,
2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.7132,41.14,5182.63181818182,,
2020-03-09,13.850000381469727,35.40435791015625,15.579999923706055,157.80999755859375,52.15999984741211,-0.39292363874531977,,,0.07062417973653434,,,-0.04417173908311989,,,-0.03484320464866708,,,-0.1872643177384381,,,-0.00553472881284505,-0.0021845162531000913,-0.028688218155707546,-0.012231770400409422,-0.01053131056082213,-0.0036735172710321336,0.005308851879816197,0.0034718791014554024,-0.10929628991854046,-0.03737864679315937,-0.00553472881284505,-0.00553472881284505,-0.028688218155707546,-0.028688218155707546,-0.01053131056082213,-0.01053131056082213,0.005308851879816197,0.005308851879816197,-0.10929628991854046,-0.10929628991854046,0.14334346954884838,,0.3487690366743127,,0.18077463454362705,,0.21074681949329988,,0.9633426268035854,,117.1927,31.05,5182.63181818182,54.459999084472656,163.6999969482422
2020-03-10,14.0,36.59615707397461,15.899999618530273,154.47999572753906,57.91999816894531,-0.31568999779519147,,,0.04526695138590253,,,-0.007490688876681251,,,-0.03248101301696216,,,-0.14886496555522588,,,-7.972015685322097e-05,-0.0009877826101601843,-0.007904645650368263,-0.008011716305997924,-0.00017449589477347194,-0.0014471239471633176,-0.003494544228977061,0.0012123312410639887,-0.036054387559144904,-0.023787450587170883,-7.972015685322097e-05,-7.972015685322097e-05,-0.007904645650368263,-0.007904645650368263,-0.00017449589477347194,-0.00017449589477347194,-0.003494544228977061,-0.003494544228977061,-0.036054387559144904,-0.036054387559144904,0.14574992518740576,,0.37916536360740555,,0.1881681668290455,,0.22714822955956757,,1.0663980377437916,,117.9082,34.47,5182.63181818182,47.29999923706055,123.72000122070312
2020-03-11,13.850000381469727,34.479698181152344,15.550000190734863,153.92999267578125,55.52000045776367,-0.3339731279840076,,,0.03887422945276886,,,-0.031152590036961025,,,-0.03952841135980867,,,-0.19693713563560222,,,-0.0036245662725603624,-0.001881216712707603,-0.024547369837150158,-0.012588077977833996,-0.007453845007790179,-0.0033361788450029808,-0.003516479915393347,0.000773932236625421,-0.03784840033957962,-0.025408612931673957,-0.0036245662725603624,-0.0036245662725603624,-0.024547369837150158,-0.024547369837150158,-0.007453845007790179,-0.007453845007790179,-0.003516479915393347,-0.003516479915393347,-0.03784840033957962,-0.03784840033957962,0.14908834067022958,,0.41652878254699144,,0.2023630705253796,,0.2280162604168592,,1.070175487224822,,118.2564,33.13,5182.63181818182,53.900001525878906,127.83999633789062
2020-03-12,13.539999961853027,30.822139739990234,15.3100004196167,147.7899932861328,52.31999969482422,-0.3771428607759022,,,0.0008803306298224012,,,-0.056685098494639985,,,-0.05644602077242167,,,-0.28605424982466887,,,-0.009877277916714227,-0.0037626175163242475,-0.05172444980925179,-0.021167610923210962,-0.010113919575745998,-0.004446390144062516,-0.015640406248993446,-0.0029575965287228687,-0.044444567200089324,-0.028366170809405723,-0.009877277916714227,-0.009877277916714227,-0.05172444980925179,-0.05172444980925179,-0.010113919575745998,-0.010113919575745998,-0.015640406248993446,-0.015640406248993446,-0.044444567200089324,-0.044444567200089324,0.1650136429318631,,0.528342441168294,,0.20244002074291667,,0.26991261768999564,,1.0753075425693208,,120.4945,31.56,5182.63181818182,75.47000122070312,152.6199951171875
2020-03-13,13.760000228881836,32.77421188354492,15.569999694824219,143.27999877929688,55.68000030517578,-0.3561517328420455,,,-0.028873489905711813,,,-0.049450519379909075,,,-0.04643105073626563,,,-0.24353789401402182,,,-0.0011687941354312328,-0.0019278249322930467,-0.013371819751469283,-0.013419696177150341,-0.0010818408159650838,-0.002481588626566828,-0.0205990166097015,-0.00548445266218666,-0.008222979567729688,-0.019876912230698675,-0.0011687941354312328,-0.0011687941354312328,-0.013371819751469283,-0.013371819751469283,-0.0010818408159650838,-0.0010818408159650838,-0.0205990166097015,-0.0205990166097015,-0.008222979567729688,-0.008222979567729688,0.1755712686669405,,0.5920579546683589,,0.20983274227522247,,0.29014508429306,,1.1017703824233078,,120.4439,31.72,5182.63181818182,57.83000183105469,138.39999389648438
2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.4439,31.72,5182.63181818182,,
2020-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.4439,31.72,5182.63181818182,,
2020-03-16,13.329999923706055,29.106374740600586,14.920000076293945,141.63999938964844,48.400001525878906,-0.4418819090799999,,,-0.0454239471045117,,,-0.0919050639582858,,,-0.07172700261815479,,,-0.32547613663427155,,,-0.011195869986992717,-0.0046142834846344,-0.04621864358960713,-0.02244344963637425,-0.01463686908459803,-0.00607902374548789,-0.01754804951127312,-0.006030651836601229,-0.049064354353396254,-0.03003468373436409,-0.011195869986992717,-0.011195869986992717,-0.04621864358960713,-0.04621864358960713,-0.01463686908459803,-0.01463686908459803,-0.01754804951127312,-0.01754804951127312,-0.049064354353396254,-0.049064354353396254,0.20236019279291936,,0.6834468068381621,,0.2490745135697414,,0.2910626407107458,,1.165025258417307,,120.9417,28.96,5182.63181818182,82.69000244140625,124.52999877929688
2020-03-17,13.029999732971191,31.078989028930664,14.5,143.55999755859375,45.68000030517578,-0.4785388002184654,,,-0.03651008349937079,,,-0.11206368231817732,,,-0.0862552928589323,,,-0.2744062515001183,,,-0.014965793608657617,-0.006252302375094602,-0.00822156699804289,-0.014183843179538306,-0.01914129239882036,-0.008099714687112371,-0.0071802063571113,-0.0042374701802643435,-0.051442359756202816,-0.03243006449828483,-0.014965793608657617,-0.014965793608657617,-0.00822156699804289,-0.00822156699804289,-0.01914129239882036,-0.01914129239882036,-0.0071802063571113,-0.0071802063571113,-0.051442359756202816,-0.051442359756202816,0.2126509106943618,,0.7445460191300374,,0.26226470097703336,,0.2953715117185468,,1.1627948933794099,,122.4875,26.96,5182.63181818182,75.91000366210938,109.8499984741211
2020-03-18,12.989999771118164,28.4591121673584,13.5,140.6999969482422,37.68000030517578,-0.5698630027224572,,,-0.0676562617858496,,,-0.1763269980030443,,,-0.10103806625733247,,,-0.3304326079343406,,,-0.011000474393511135,-0.005961123670440006,-0.03358016612468804,-0.02059885646304539,-0.03574936735405762,-0.013668611034347874,-0.011427467049997765,-0.0056725199573602544,-0.0926720223037536,-0.04548647087791304,-0.011000474393511135,-0.011000474393511135,-0.03358016612468804,-0.03358016612468804,-0.03574936735405762,-0.03574936735405762,-0.011427467049997765,-0.011427467049997765,-0.0926720223037536,-0.0926720223037536,0.202992068885254,,0.7825762065564059,,0.3395344989057942,,0.29699952527691487,,1.2640605915098024,,124.1693,20.48,5182.63181818182,76.44999694824219,124.13999938964844
2020-03-19,13.149999618530273,30.832414627075195,13.539999961853027,138.0399932861328,42.959999084472656,-0.5196780197695486,,,-0.09058568158758962,,,-0.17439022702450235,,,-0.08553549973031183,,,-0.27424414391683005,,,-0.0032279310859199715,-0.004289737323315661,0.0054110265205427706,-0.01108968683559528,-0.022845258186287017,-0.012147801515315415,-0.01392014439232339,-0.006882558407672035,-0.015072229843949105,-0.02851373448687284,-0.0032279310859199715,-0.0032279310859199715,0.0054110265205427706,0.0054110265205427706,-0.022845258186287017,-0.022845258186287017,-0.01392014439232339,-0.01392014439232339,-0.015072229843949105,-0.015072229843949105,0.2116579623607426,,0.8563348121570549,,0.34046768505279557,,0.2999089043219885,,1.3926247774430465,,125.0662,25.09,5182.63181818182,72.0,141.1300048828125
2020-03-20,13.0,29.794734954833984,13.319999694824219,140.11000061035156,39.52000045776367,-0.5620567221485877,,,-0.08070338400507315,,,-0.18030771108774035,,,-0.09090910303463828,,,-0.30036193375909037,,,-0.005954225867263279,-0.004940184868573942,-0.007611141872670686,-0.01315203091510735,-0.020646229919124376,-0.012522544742621695,-0.004281527185623354,-0.00488304906361775,-0.03673963911226085,-0.03322599776531538,-0.005954225867263279,-0.005954225867263279,-0.007611141872670686,-0.007611141872670686,-0.020646229919124376,-0.020646229919124376,-0.004281527185623354,-0.004281527185623354,-0.03673963911226085,-0.03673963911226085,0.213107809396942,,0.8568765367414033,,0.3414303956401919,,0.30608895935859753,,1.3950935914570932,,124.9425,19.48,5182.63181818182,66.04000091552734,133.3699951171875
2020-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.9425,19.48,5182.63181818182,,
2020-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.9425,19.48,5182.63181818182,,
2020-03-23,13.130000114440918,29.846105575561523,13.029999732971191,146.3000030517578,39.040000915527344,-0.5627239981035895,,,-0.05429860415119947,,,-0.20110360762551227,,,-0.07535209219693595,,,-0.29490289205999254,,,-0.0006361476430607782,-0.0035754229861980342,-0.0044993775963387255,-0.011793116404507897,-0.02102140974836791,-0.013367446056515487,0.011872178686795307,-0.0004012584192634825,-0.02854167182840522,-0.031300350974196825,-0.0006361476430607782,-0.0006361476430607782,-0.0044993775963387255,-0.0044993775963387255,-0.02102140974836791,-0.02102140974836791,0.011872178686795307,0.011872178686795307,-0.02854167182840522,-0.02854167182840522,0.21860401360661016,,0.8583712606823464,,0.3407109793921897,,0.3431268638834758,,1.3947768712324504,,126.1342,23.33,5182.63181818182,61.59000015258789,135.3800048828125
