Price,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume
2021-04-01,102.86330333062162,119.96308002765052,98.18946838378906,78.78633117675781,124.58704035964367,121.59928722397709,103.05410979383116,120.08311663168331,98.19834862353215,78.80460164042151,125.27692917815607,122.55212698658218,102.79061317355658,119.95383668779307,98.18946838378906,78.78633117675781,124.45437462377808,121.37665946032577,102.99959564208984,120.0092544555664,98.18946838378906,78.78633117675781,125.2680892944336,122.45417022705078,8535300,1225100,1294100,3614300,59700,14885900
2021-04-05,102.64525251300718,119.7137681315729,98.19834862353215,78.74978068439911,124.5870036703006,121.59924590800838,102.79062591303936,119.87074993869821,98.19834862353215,78.77718986439113,124.67545646549986,121.9732587932892,102.49079110918679,119.66759369642799,98.18946838378906,78.74064196746892,124.11823354694835,121.05603380574237,102.70885467529297,119.84304809570312,98.18946838378906,78.76805114746094,124.6666030883789,121.91983032226562,9944500,1155300,2112800,3118200,75900,8243000
2021-04-06,102.92691429948515,119.99080767208243,98.1894623570532,78.77719245952656,124.93195999477592,122.14245270644459,103.22675602397013,120.19396392623838,98.20722961425781,78.79546292319026,125.49802284889444,122.87266442558493,102.89056921784011,119.99080767208243,98.1894623570532,78.77719245952656,124.89658697089483,122.00886794657059,103.20858001708984,120.17549133300781,98.20722961425781,78.78633117675781,125.34766387939453,122.74799346923828,8765200,1338200,5161200,2497100,55100,9282400
2021-04-07,103.190406838161,120.18472058439303,98.1983413696289,78.80462517015523,125.21496100364732,122.40068856803484,103.39938931627931,120.32324389793217,98.20722838752448,78.81376389011514,125.55990524211471,122.97952865495718,103.10863560679854,120.15701873977723,98.1894611305418,78.79548645019531,124.79925724241751,121.89310455322266,103.14497375488281,120.17549133300781,98.1983413696289,78.79548645019531,124.93192291259766,121.89310455322266,6316800,1079800,1046800,3509100,115600,11052700
2021-04-08,103.32669884527593,120.29552789462714,98.20722838752448,78.81375185819208,125.23271892035413,122.34726363376616,103.50841731361193,120.36016082763672,98.20722838752448,78.82288360595703,125.63958305616306,122.95281797115264,103.3085228391732,120.27705530357078,98.1983413696289,78.80461313962729,125.23271892035413,122.32054940001093,103.49933624267578,120.36016082763672,98.1983413696289,78.82288360595703,125.63072967529297,122.89937591552734,6334700,487100,3458000,2109800,32500,7847900
2021-04-09,103.16318157550683,120.09233061100825,98.19834259625122,78.78635470103627,125.39189954037538,122.44527000822805,103.41759028324512,120.27701418706272,98.20722961425781,78.81376389011514,125.89604276992492,123.05972481000495,103.07232231304563,120.06462877912276,98.19834259625122,78.78635470103627,125.23268718114646,122.080157214691,103.2267837524414,120.19390869140625,98.20722961425781,78.79548645019531,125.55995178222656,122.45417022705078,5887400,1027900,1485200,2496200,42100,8717800
2021-04-12,103.14500147919148,120.10160644861982,98.1983413696289,78.7863527700289,125.38302807002927,122.40960960437897,103.19043457468162,120.12007904052734,98.20722838752448,78.79548451896413,125.40072132872483,122.47193828898675,103.05414222032833,120.05543201408055,98.1894611305418,78.76807533055704,125.12653655095295,122.08902520151186,103.16317749023438,120.12007904052734,98.1983413696289,78.77721405029297,125.30342864990234,122.40069580078125,5466000,2362800,1315600,1687100,28700,7659000
2021-04-13,103.19042855611127,120.13854609679419,98.1983413696289,78.78635599542463,125.3300110193554,122.26709808230235,103.59021759033203,120.36016082763672,98.1983413696289,78.80462646484375,126.18795220705998,123.34460821069628,103.1631714732538,120.12930275603678,98.1894611305418,78.77721727531457,125.3300110193554,122.17804159435192,103.59021759033203,120.36016082763672,98.1983413696289,78.80462646484375,126.0022201538086,123.3178939819336,7663800,895200,1392700,1237100,70000,13232800
2021-04-14,103.41757960271535,120.25860181158318,98.1894611305418,78.79548774473369,125.7103328921939,122.91717095315309,103.49935778296688,120.286303657338,98.1983413696289,78.80462646484375,125.79877222199701,123.10418414867588,103.32672034963772,120.17549627431868,98.1894611305418,78.79548774473369,125.43614802659344,122.50754370675115,103.4630126953125,120.2678451538086,98.1983413696289,78.80462646484375,125.68379974365234,122.92607116699219,4876900,1818200,2927500,1414000,65500,7293200
2021-04-15,103.79012465442696,120.42481475988652,98.19834862353215,78.80461313962729,126.68317682778893,124.21732230485203,104.28076606940752,120.64642950344309,98.19834862353215,78.82288360595703,127.81530219631495,125.54417433643728,103.79012465442696,120.40634216777038,98.18946838378906,78.80461313962729,126.68317682778893,124.19060807523037,104.12630462646484,120.56332397460938,98.18946838378906,78.82288360595703,127.23155975341797,124.98316192626953,9958500,1281800,1991100,1843200,55800,23896700
2021-04-16,103.817370297223,120.4155502319336,98.18946838378906,78.79548903897185,126.3737096174509,123.87007130794399,104.00817681137642,120.50789908580659,98.19834862353215,78.81376647949219,127.02821205168132,124.43108393358669,103.7901132140749,120.39709173352443,98.18946838378906,78.79548903897185,126.35601635014481,123.71867249778799,103.8446273803711,120.4155502319336,98.18946838378906,78.81376647949219,126.70980072021484,124.01254272460938,7334900,1420800,1667800,1674900,92400,15238400
2021-04-19,103.67197065539055,120.33244471772198,98.18946838378906,78.79548774473369,126.29403215077318,123.54945410394195,103.90821021891463,120.498669836602,98.19834862353215,78.81376518495381,126.74512251260252,124.0570381153242,103.61745649923711,120.31397212885602,98.18946838378906,78.79548774473369,126.21443273256861,123.38025490410975,103.7355728149414,120.4155502319336,98.18946838378906,78.80462646484375,126.44440460205078,123.65631103515625,5738600,3039900,4899400,2063900,33900,13886800
2021-04-20,103.70833066415165,120.42479288412494,98.18946838378906,78.81375185819208,126.12602712307572,123.29118040130027,104.1172007583843,120.65565092703272,98.19834862353215,78.8320223245218,127.12547379816854,124.45774702377715,103.70833066415165,120.42479288412494,98.18946838378906,78.80461313962729,126.12602712307572,123.27336638599408,104.04451751708984,120.61870574951172,98.18946838378906,78.82288360595703,127.00164794921875,124.2262191772461,6468300,2320600,1873000,2012700,70100,11476500
2021-04-21,104.03541974888458,120.62797546386719,98.19834862353215,78.84117126464844,127.03706091498519,124.26189655688505,104.15353607050503,120.68337915180574,98.19834862353215,78.84117126464844,127.23164636040543,124.59139486043085,103.89003941570635,120.53562659032973,98.18946838378906,78.82289382514925,126.76287601353161,123.8433688960531,104.0990219116211,120.62797546386719,98.18946838378906,78.84117126464844,127.13435363769531,124.47562408447266,7976500,4112100,2662900,2061000,17300,11902200
2021-04-22,104.08992759342489,120.56330256697747,98.19834862353215,78.82287727338037,127.39962177102525,124.67149258434152,104.20805083999552,120.65565142070112,98.19834862353215,78.83201599121094,127.59420711963094,125.01879119873047,103.84460696121315,120.47096780371061,98.18946838378906,78.81374552634905,126.76281294359016,123.95908133766528,104.18079376220703,120.64640808105469,98.18946838378906,78.83201599121094,127.50576782226562,125.01879119873047,7681300,1716100,2718000,4373500,39200,14156400
2021-04-23,104.16263384979526,120.62793997185419,98.1894611305418,78.84117566947157,127.60305933882195,125.00987682302225,104.17172185450075,120.63716922030852,98.1983413696289,78.84117566947157,127.60305933882195,125.09001951231495,103.88096809297349,120.48018745385099,98.1894611305418,78.81376647949219,126.93970388259436,124.21732296775353,104.04451751708984,120.53559112548828,98.1983413696289,78.81376647949219,127.35540771484375,124.72490692138672,5509900,956000,1154400,1535200,38800,12302200
2021-04-26,103.99911091293146,120.51713995061803,98.18946838378906,78.81376389011514,127.39967276287665,124.80507135237845,104.08088911187573,120.55408513191077,98.19834862353215,78.81376389011514,127.7004042830908,125.12565575350952,103.93550872802734,120.45250701904297,98.18946838378906,78.79548645019531,127.33776657954306,124.53792900819855,103.93550872802734,120.45250701904297,98.18946838378906,78.79548645019531,127.41736602783203,124.54682922363281,7145300,1073100,2460400,1265800,52800,9103500
2021-04-27,103.79007741027631,120.38788410634403,98.18946838378906,78.80460164042151,127.10781446862575,124.30640125679193,103.88093663346575,120.44328779892035,98.19834862353215,78.80460164042151,127.23164033748527,124.51122852744221,103.52658081054688,120.2770767211914,98.18946838378906,78.78633117675781,126.29408619211164,123.36246196811376,103.52658081054688,120.2770767211914,98.18946838378906,78.78633117675781,126.42676544189453,123.46041870117188,7720500,2362300,2493800,1473000,102100,14137300
2021-04-28,103.53569086813417,120.31397212885602,98.18946838378906,78.79548774473369,126.3383111158847,123.46930774269234,103.68107121163212,120.42479357159498,98.19834862353215,78.81376518495381,126.5771229658661,123.6830352104161,103.2722011267477,120.16623368929875,98.18946838378906,78.78635599542463,125.88723406237081,122.85486675070298,103.66289520263672,120.4155502319336,98.18946838378906,78.80462646484375,126.56828308105469,123.5405502319336,8692900,1184300,3069600,2032700,26800,15263700
2021-04-29,103.172255447221,120.17547718844845,98.19834862353215,78.80461313962729,125.52455193236234,122.40068443254036,103.49026628832772,120.36940416839414,98.19834862353215,78.82288360595703,126.25866699218749,123.21105237398343,103.07230819257083,120.14777534709314,98.18946838378906,78.79547442106252,125.34765982667012,122.11572809429958,103.4811782836914,120.36016082763672,98.18946838378906,78.82288360595703,126.2586669921875,123.1754379272461,5547800,3258300,2150500,1552900,120700,17178200
2021-04-30,103.52659533246543,120.39711510621935,98.18946838378906,78.81374552634905,126.36481104341115,123.3446479471623,103.60836656517186,120.45251879311594,98.19834862353215,78.83201599121094,126.50633013923054,123.54056141327851,103.37212700604994,120.30476623441866,98.18946838378906,78.81374552634905,126.00218691737919,122.87267830282322,103.572021484375,120.44327545166016,98.18946838378906,78.83201599121094,126.20561218261719,123.46041870117188,5160000,966600,1346000,2367400,504400,15692000
2021-05-03,103.61204746245501,120.43311009444288,98.19834862353215,78.82470703125,126.5978982378278,123.69495190354421,103.96663359438917,120.63638945594573,98.19834862353215,78.83384004833502,127.34175502231487,124.54217489854673,103.57567876474127,120.41464040630522,98.18946838378906,78.8155670423962,126.40307667345479,123.32039058811279,103.74842834472656,120.54399871826172,98.18946838378906,78.82470703125,126.54475402832031,123.53443145751953,8593300,1151800,1216000,2910400,875200,16447700
2021-05-04,103.95752659222528,120.64560578719994,98.1894611305418,78.82470703125,127.19122742514676,124.39948747596426,104.1575509361476,120.76571512362217,98.1983413696289,78.84298003718881,127.67826787685195,124.9970028931582,103.83023963456907,120.59015444078034,98.1894611305418,78.82470703125,126.89899504669188,124.10518640038401,103.88479614257812,120.59940338134766,98.1983413696289,78.82470703125,126.97869110107422,124.37273406982422,11171000,1469900,1328800,1972900,142400,18639700
2021-05-05,103.77570714376293,120.58095030317867,98.1894611305418,78.82469879772768,126.75735222542285,123.98923299312717,104.03937500991081,120.72879239995366,98.1983413696289,78.84297180175781,127.32410245878627,124.72052897292524,103.77570714376293,120.58095030317867,98.1894611305418,78.82469879772768,126.74850160904221,123.89113264481374,104.01210021972656,120.71954345703125,98.1983413696289,78.84297180175781,127.1469955444336,124.57783508300781,6810000,1100700,2087100,1301900,54400,11127900
2021-05-06,103.93935546164657,120.67335513841263,98.1894611305418,78.8521117896569,126.96982404314026,124.18542080320863,104.17574852087145,120.79346450541875,98.1983413696289,78.8521117896569,127.58085407237128,125.0237303094354,103.92117458168447,120.67335513841263,98.1894611305418,78.83383181385872,126.9166933471001,124.14082726623205,104.05754852294922,120.71954345703125,98.1983413696289,78.84297180175781,127.43916320800781,124.7829360961914,6546200,569200,2495400,1981300,54000,21907600
2021-05-07,104.30303611891159,120.95975040828313,98.1983413696289,78.87039947509766,127.5897436883525,124.94352282489952,104.51214745452386,121.07985973558958,98.1983413696289,78.87953946469813,127.92625621599129,125.38943116673279,104.00299957308219,120.81190836037428,98.1894611305418,78.86126645726654,126.81045720851054,123.8822587940495,104.09391784667969,120.87659454345703,98.1983413696289,78.87039947509766,126.98756408691406,124.16763305664062,10657600,1258600,2648200,1950300,45800,18346900
2021-05-10,104.13937005789055,120.89513052868791,98.18946838378906,78.8521117896569,126.8989094217042,123.9178842550797,104.22119441497571,120.94133295637282,98.19834862353215,78.86125177755599,127.11143208999087,124.18543189279389,103.83933354200707,120.75653734463467,98.01176190679284,78.84297180175781,126.14618893851646,122.7942005063259,103.88479614257812,120.78425598144531,98.18946838378906,78.84297180175781,126.26131439208984,122.91014099121094,5906800,1044100,2077300,2483700,90600,15146200
2021-05-11,103.73024753216528,120.6825833938848,98.18946838378906,78.84300992640078,125.77434316265844,122.3839553424234,103.8029849325045,120.73802065239933,98.19834862353215,78.85214991871952,125.90716991736429,122.6069094325507,103.66660404102353,120.65486476462752,98.18946838378906,78.83386993408203,125.53524149180187,121.9737274370903,103.71206665039062,120.69181823730469,98.18946838378906,78.83386993408203,125.63265228271484,122.21450805664062,6591300,569100,1981600,2630000,48900,15158600
2021-05-12,103.330190348587,120.37765175422786,98.18946838378906,78.80642705354241,125.08362607023449,121.88456499156383,103.40292773811738,120.47005657473062,98.19834862353215,78.82470703125,125.25188231330203,122.00050549643451,103.16653469045326,120.36841691177602,98.18946838378906,78.80642705354241,124.41061461035132,120.71628750046565,103.21199035644531,120.38688659667969,98.18946838378906,78.82470703125,124.49031066894531,120.93032836914062,14509800,840800,1523900,4113100,76000,20859400
